soc,fcKwOutAch,fcKwInAch,essKwOutAch,speed,speedAch,mpg,fc,mcMechKwOutAch,fc_sum
0.6149272375407829,48.2571005740287,135.56440207401192,-2.653631557580773,19.22303187,19.22303187,154.49293772522077,0.0029886332026898576,-39.090318429017714,0.05243251426575178
0.6147909067020549,0.0,0.0,0.9667461921351446,19.2677366,19.2677366,154.49293772522077,0.0,11.394294592092496,0.05243251426575178
0.6146059036027429,0.0,0.0,1.3118898369712106,19.40185078,19.40185078,154.49293772522077,0.0,15.928965527393736,0.05243251426575178
0.6143725105862751,0.0,0.0,1.6550313344094216,19.6253744,19.6253744,154.49293772522077,0.0,20.655448499494508,0.05243251426575178
0.6142358147461701,0.0,0.0,0.969334481729425,19.67007913,19.67007913,154.49293772522077,0.0,11.884686780219196,0.05243251426575178
0.6143381549065987,0.0,0.0,-0.7481569638984853,19.4465555,19.4465555,154.49293772522077,0.0,-1.4684199575276298,0.05243251426575178
0.615428136392108,0.0,0.0,-7.968301353925046,19.04421297,19.04421297,154.49293772522077,0.0,-9.409223726583384,0.05243251426575178
0.6170155725857694,0.0,0.0,-11.60494021172505,18.552461,18.552461,154.49293772522077,0.0,-13.229442854344317,0.05243251426575178
0.6178675193657598,0.0,0.0,-6.228150450920084,18.19482319,18.19482319,154.49293772522077,0.0,-7.559719607775375,0.05243251426575178
0.618491888729615,0.0,0.0,-4.564447482365027,17.88189012,17.88189012,154.49293772522077,0.0,-5.7550539572329855,0.05243251426575178
0.6183724060643334,0.0,0.0,0.8472728016991068,17.88189012,17.88189012,154.49293772522077,0.0,7.7973513947546955,0.05243251426575178
0.6181688512157945,0.0,0.0,1.4434435858512038,18.01600429,18.01600429,154.49293772522077,0.0,14.02654160445446,0.05243251426575178
0.617852529653762,0.0,0.0,2.243092380551718,18.32893737,18.32893737,154.49293772522077,0.0,22.64336178352596,0.05243251426575178
0.6174493437358558,0.0,0.0,2.859062956664444,18.77598462,18.77598462,154.49293772522077,0.0,29.701052447596556,0.05243251426575178
0.6171280186119726,0.0,0.0,2.2785735263544513,19.0889177,19.0889177,154.49293772522077,0.0,24.02821892209202,0.05243251426575178
0.6168890182020267,0.0,0.0,1.6947943575326796,19.2677366,19.2677366,154.49293772522077,0.0,17.900869859388703,0.05243251426575178
0.6167340711545838,0.0,0.0,1.0987570346930087,19.31244133,19.31244133,154.49293772522077,0.0,11.448019607095436,0.05243251426575178
0.6165522705670952,0.0,0.0,1.2891802568100283,19.40185078,19.40185078,154.49293772522077,0.0,13.745037321088573,0.05243251426575178
0.6162877758489237,0.0,0.0,1.8755790253894824,19.6253744,19.6253744,154.49293772522077,0.0,20.655448499494508,0.05243251426575178
0.6160506265395069,0.0,0.0,1.6816678748929696,19.8041933,19.8041933,154.49293772522077,0.0,18.73898632884928,0.05243251426575178
0.6158134553364804,0.0,0.0,1.6818231263688266,19.9830122,19.9830122,154.49293772522077,0.0,19.024525890757605,0.05243251426575178
0.6155763277081832,0.0,0.0,1.6815141302229046,20.16183111,20.16183111,154.49293772522077,0.0,19.313196577944883,0.05243251426575178
0.6153666527271052,0.0,0.0,1.486842532726299,20.29594528,20.29594528,154.49293772522077,0.0,17.252497703693273,0.05243251426575178
0.6151307464103222,0.0,0.0,1.6728535933502446,20.47476418,20.47476418,154.49293772522077,0.0,19.825986507280565,0.05243251426575178
0.6148156499452556,0.0,0.0,2.2344050003683447,20.78769726,20.78769726,154.49293772522077,0.0,27.321587030316454,0.05243251426575178
0.6145789472475276,0.0,0.0,1.6785008720818486,20.96651616,20.96651616,154.49293772522077,0.0,20.651707539806363,0.05243251426575178
0.6143691915529597,0.0,0.0,1.4874148864197585,21.10063034,21.10063034,154.49293772522077,0.0,18.51162184908397,0.05243251426575178
0.6141860986727721,0.0,0.0,1.2983441338720287,21.19003979,21.19003979,154.49293772522077,0.0,16.2709500421353,0.05243251426575178
0.6140812421021413,0.0,0.0,0.7435565666832944,21.14533506,21.14533506,154.49293772522077,0.0,9.034515540642467,0.05243251426575178
0.613952257216242,0.0,0.0,0.9146547358585154,21.14533506,21.14533506,154.49293772522077,0.0,11.429364485957139,0.05243251426575178
0.6138496925620639,0.0,0.0,0.727304180033574,21.10063034,21.10063034,154.49293772522077,0.0,8.982679881347822,0.05243251426575178
0.6137234354218533,0.0,0.0,0.8953118066851735,21.10063034,21.10063034,154.49293772522077,0.0,11.372514268487894,0.05243251426575178
0.6135983292722067,0.0,0.0,0.8871499281595433,21.10063034,21.10063034,154.49293772522077,0.0,11.372514268487894,0.05243251426575178
0.6134989133767874,0.0,0.0,0.7049757724004863,21.05592561,21.05592561,154.49293772522077,0.0,8.93105089439463,0.05243251426575178
0.6134007651029121,0.0,0.0,0.6959868428805935,21.01122089,21.01122089,154.49293772522077,0.0,8.87963030154043,0.05243251426575178
0.6132797682154763,0.0,0.0,0.8580104199469685,21.01122089,21.01122089,154.49293772522077,0.0,11.259435984212898,0.05243251426575178
0.6131837432023144,0.0,0.0,0.6809304240335465,20.96651616,20.96651616,154.49293772522077,0.0,8.82841550622382,0.05243251426575178
0.61308893646975,0.0,0.0,0.6722913799291398,20.92181144,20.92181144,154.49293772522077,0.0,8.77740822104397,0.05243251426575178
0.6129484597245731,0.0,0.0,0.9961455511484241,20.96651616,20.96651616,154.49293772522077,0.0,13.572931638089539,0.05243251426575178
0.6128088841802467,0.0,0.0,0.9897549758491415,21.01122089,21.01122089,154.49293772522077,0.0,13.634175907310347,0.05243251426575178
0.6126469794056023,0.0,0.0,1.1480955140914708,21.10063034,21.10063034,154.49293772522077,0.0,16.136985308450562,0.05243251426575178
0.6124629460206079,0.0,0.0,1.3050134205070343,21.23474451,21.23474451,154.49293772522077,0.0,18.727922549299272,0.05243251426575178
0.6122569830000766,0.0,0.0,1.4605203611818653,21.41356341,21.41356341,154.49293772522077,0.0,21.42390789751044,0.05243251426575178
0.6121190132807962,0.0,0.0,0.978367785225131,21.45826814,21.45826814,154.49293772522077,0.0,14.258039717554203,0.05243251426575178
0.6120042314486408,0.0,0.0,0.8139383590522143,21.45826814,21.45826814,154.49293772522077,0.0,11.833163955503897,0.05243251426575178
0.6118905367403863,0.0,0.0,0.8062293703788855,21.45826814,21.45826814,154.49293772522077,0.0,11.833163955503897,0.05243251426575178
0.6117779188596438,0.0,0.0,0.7985933952276548,21.45826814,21.45826814,154.49293772522077,0.0,11.833163955503897,0.05243251426575178
0.611666367607544,0.0,0.0,0.7910297420714439,21.45826814,21.45826814,154.49293772522077,0.0,11.833163955503897,0.05243251426575178
0.6115344792219995,0.0,0.0,0.9352439675535865,21.50297286,21.50297286,154.49293772522077,0.0,14.321577869855677,0.05243251426575178
0.6114035194912564,0.0,0.0,0.9286587114130834,21.54767759,21.54767759,154.49293772522077,0.0,14.38532839408647,0.05243251426575178
0.6112944837892088,0.0,0.0,0.7731915298457237,21.54767759,21.54767759,154.49293772522077,0.0,11.950428102394833,0.05243251426575178
0.6112072851583251,0.0,0.0,0.6183409795807597,21.50297286,21.50297286,154.49293772522077,0.0,9.456737057035737,0.05243251426575178
0.6109976761785566,0.0,0.0,1.4863745057180318,21.72649649,21.72649649,154.49293772522077,0.0,24.41158912872119,0.05243251426575178
0.6108293715915094,0.0,0.0,1.1934777205565126,21.86061067,21.86061067,154.49293772522077,0.0,19.76229582357562,0.05243251426575178
0.6106820236274627,0.0,0.0,1.044870584601519,21.95002012,21.95002012,154.49293772522077,0.0,17.44359314733347,0.05243251426575178
0.6105760147799061,0.0,0.0,0.7517275670282099,21.95002012,21.95002012,154.49293772522077,0.0,12.488658152897653,0.05243251426575178
0.6104710579685696,0.0,0.0,0.7442673913315067,21.95002012,21.95002012,154.49293772522077,0.0,12.488658152897653,0.05243251426575178
0.610367142753002,0.0,0.0,0.7368812507292547,21.95002012,21.95002012,154.49293772522077,0.0,12.488658152897653,0.05243251426575178
0.6102642587963634,0.0,0.0,0.7295684104940923,21.95002012,21.95002012,154.49293772522077,0.0,12.488658152897653,0.05243251426575178
0.6101815228806823,0.0,0.0,0.5866950734238298,21.90531539,21.90531539,154.49293772522077,0.0,9.947943406003022,0.05243251426575178
0.6100998911904223,0.0,0.0,0.5788648148336154,21.86061067,21.86061067,154.49293772522077,0.0,9.892508671773264,0.05243251426575178
0.6105825827607255,0.0,0.0,-3.5287130509180917,21.54767759,21.54767759,154.49293772522077,0.0,-4.6307046562276915,0.05243251426575178
0.6105825827607255,0.1758005798364291,1.6889548133627337,0.0,21.32415396,21.32415396,154.49293772522077,3.723445355737949e-05,-0.5882352941176471,0.05246974871930916
0.6107281368257059,28.842467246503098,81.33464183457359,-1.064071884221509,21.23474451,21.23474451,154.49293772522077,0.0017930917512031215,-22.113595765213475,0.05426284047051228
0.6109959553072144,43.34125173183274,121.2679206744597,-1.9578849706913346,21.10063034,21.10063034,154.49293772522077,0.0026734550413240674,-39.15343915343916,0.05693629551183635
0.6110080918425208,0.0,0.0,-0.08872404898546105,20.87710671,20.87710671,154.49293772522077,0.0,-0.6926165282181895,0.05693629551183635
0.611035718008451,0.0,0.0,-0.2019608757687852,20.65358308,20.65358308,154.49293772522077,0.0,-0.8258363244338649,0.05693629551183635
0.6111914412126515,28.666666666666668,80.87774294670847,-1.1384132990919402,20.56417363,20.56417363,154.49293772522077,0.001783019024398335,-22.624658961920378,0.05871931453623468
0.6114708256798855,45.10734327452516,126.39096602421404,-2.0424380213088935,20.47476418,20.47476418,154.49293772522077,0.002786396958205777,-39.15343915343916,0.06150571149444046
0.611757184734132,45.02004696436881,126.1373922701068,-2.093425686579113,20.38535473,20.38535473,154.49293772522077,0.002780806707894771,-39.15343915343916,0.06428651820233523
0.6120506924898091,44.93355441018548,125.88618878398339,-2.145686213979091,20.29594528,20.29594528,154.49293772522077,0.002775268712168946,-39.15343915343916,0.06706178691450418
0.6123515274079483,44.84786209444298,125.63734435775659,-2.1992513793901725,20.20653583,20.20653583,154.49293772522077,0.002769782723936433,-39.15343915343916,0.06983156963844062
0.6126598724047031,44.762966499610165,125.3908477985734,-2.2541537519505668,20.11712638,20.11712638,154.49293772522077,0.0027643484964412126,-39.15343915343916,0.07259591813488182
0.6129759149625679,42.36255890334418,118.43527981204899,-2.3104267138583183,19.9830122,19.9830122,154.49293772522077,0.0026110070505301806,-39.15343915343916,0.075206925185412
0.613299847244372,44.554190078091295,124.7848049881633,-2.3681044806686393,19.89360275,19.89360275,154.49293772522077,0.0027509877642893144,-39.15343915343916,0.07795791294970131
0.6136318662101209,42.18183092257499,117.91268975204653,-2.427222122097899,19.75948858,19.75948858,154.49293772522077,0.002599486105644765,-39.15343915343916,0.08055739905534608
0.6142080951071944,0.0,0.0,-4.212516966355972,19.4465555,19.4465555,154.49293772522077,0.0,-5.416686168225255,0.08055739905534608
0.6147943029402076,0.0,0.0,-4.28546790159344,19.13362242,19.13362242,154.49293772522077,0.0,-5.500537817923494,0.08055739905534608
0.6156390433006796,0.0,0.0,-6.175467975879596,18.77598462,18.77598462,154.49293772522077,0.0,-7.500525815595052,0.08055739905534608
0.6191730228898684,0.0,0.0,-25.83513088951168,17.92659484,17.92659484,154.49293772522077,0.0,-28.001202434355854,0.08055739905534608
0.621657230448242,0.0,0.0,-18.16078044809205,17.25602396,17.25602396,154.49293772522077,0.0,-20.065355320529086,0.08055739905534608
0.6231860549620925,0.0,0.0,-11.176459972562533,16.76427198,16.76427198,154.49293772522077,0.0,-12.761158439959052,0.08055739905534608
0.625991527784296,0.0,0.0,-20.50938771415913,16.00429165,16.00429165,154.49293772522077,0.0,-22.49399112865003,0.08055739905534608
0.6274615072665292,0.0,0.0,-10.746273816796153,15.51253968,15.51253968,154.49293772522077,0.0,-12.291009635842789,0.08055739905534608
0.6281029804685514,0.0,0.0,-4.689484961106464,15.1996066,15.1996066,154.49293772522077,0.0,-5.897142001257345,0.08055739905534608
0.6287424844351179,0.0,0.0,-4.675088880296044,14.88667352,14.88667352,154.49293772522077,0.0,-5.880782818518232,0.08055739905534608
0.6295683376710166,0.0,0.0,-6.037393795436923,14.52903572,14.52903572,154.49293772522077,0.0,-7.345386287007779,0.08055739905534608
0.6303856173657791,0.0,0.0,-5.974716988214339,14.17139792,14.17139792,154.49293772522077,0.0,-7.274962908105999,0.08055739905534608
0.6317376554551126,0.0,0.0,-9.884064161659158,13.67964594,13.67964594,154.49293772522077,0.0,-11.411059518306766,0.08055739905534608
0.6328811343558972,0.0,0.0,-8.359393801124572,13.23259869,13.23259869,154.49293772522077,0.0,-9.789385415607262,0.08055739905534608
0.6336593593868841,0.0,0.0,-5.689208165929362,12.87496088,12.87496088,154.49293772522077,0.0,-6.954166478572316,0.08055739905534608
0.6337882949593059,0.0,0.0,-0.9425825208560348,12.69614198,12.69614198,154.49293772522077,0.0,-1.6971559068894526,0.08055739905534608
0.6335936165141273,0.0,0.0,1.3804994330197125,12.78555143,12.78555143,154.49293772522077,0.0,6.827604296057581,0.08055739905534608
0.6331367728567007,0.0,0.0,3.239559518146117,13.18789396,13.18789396,154.49293772522077,0.0,17.434110086333447,0.08055739905534608
0.6322820175784858,0.0,0.0,6.061221497140584,14.03728374,14.03728374,154.49293772522077,0.0,34.04435998622477,0.08055739905534608
0.6313516363186262,0.0,0.0,6.597498765465503,14.93137825,14.93137825,154.49293772522077,0.0,38.17375074972313,0.08055739905534608
0.6304251636146471,5.38111527389519,27.029190398039457,6.569782501489774,15.9148822,15.9148822,154.49293772522077,0.0005958816225317341,39.15343915343916,0.08115328067787782
0.629526069120293,2.805657300702734,17.196932544078386,6.375638754195345,16.76427198,16.76427198,154.49293772522077,0.00037912108783241593,39.15343915343916,0.08153240176571024
0.6286689183772605,0.0,0.0,6.07820816363865,17.47954759,17.47954759,154.49293772522077,0.0,38.4551939488308,0.08153240176571024
0.6280156792859929,0.0,0.0,4.632234422737684,17.97129957,17.97129957,154.49293772522077,0.0,29.970084444120346,0.08153240176571024
0.6274428160703656,0.0,0.0,4.062274812426871,18.37364209,18.37364209,154.49293772522077,0.0,26.804258835469547,0.08153240176571024
0.6269516970044003,0.0,0.0,3.4826125279985956,18.68657517,18.68657517,154.49293772522077,0.0,23.288492903997096,0.08153240176571024
0.6265013548908117,0.0,0.0,3.1934559160039666,18.95480352,18.95480352,154.49293772522077,0.0,21.66658086550711,0.08153240176571024
0.6261356941218247,0.0,0.0,2.5929654605633305,19.13362242,19.13362242,154.49293772522077,0.0,17.695614535308522,0.08153240176571024
0.6257269213549957,0.0,0.0,2.898680294696116,19.35714605,19.35714605,154.49293772522077,0.0,20.207413317925436,0.08153240176571024
0.6253172842518797,0.0,0.0,2.904809456829181,19.58066968,19.58066968,154.49293772522077,0.0,20.58029913861874,0.08153240176571024
0.6249077953489975,0.0,0.0,2.9037585426480335,19.8041933,19.8041933,154.49293772522077,0.0,20.957971587400007,0.08153240176571024
0.6245397466766842,0.0,0.0,2.6098985071826863,19.9830122,19.9830122,154.49293772522077,0.0,19.024525890757605,0.08153240176571024
0.6242137822634473,0.0,0.0,2.3114715511797668,20.11712638,20.11712638,154.49293772522077,0.0,16.981537505565434,0.08153240176571024
0.6239309973119584,0.0,0.0,2.0052783185046583,20.20653583,20.20653583,154.49293772522077,0.0,14.842318393044916,0.08153240176571024
0.6236492168802179,0.0,0.0,1.9981550905497614,20.29594528,20.29594528,154.49293772522077,0.0,14.968157628619808,0.08153240176571024
0.6234100207616698,0.0,0.0,1.6961821619910131,20.34065001,20.34065001,154.49293772522077,0.0,12.736949369913791,0.08153240176571024
0.6230900191840087,0.0,0.0,2.269188025009154,20.47476418,20.47476418,154.49293772522077,0.0,17.526641773854504,0.08153240176571024
0.6228114047124279,0.0,0.0,1.975704704727727,20.56417363,20.56417363,154.49293772522077,0.0,15.350469730927939,0.08153240176571024
0.6225745038098818,0.0,0.0,1.6799063776516634,20.60887836,20.60887836,154.49293772522077,0.0,13.090361206800354,0.08153240176571024
0.622219018187203,0.0,0.0,2.5208116908085785,20.78769726,20.78769726,154.49293772522077,0.0,20.34860142486204,0.08153240176571024
0.6219034883100342,0.0,0.0,2.2374784025671914,20.92181144,20.92181144,154.49293772522077,0.0,18.22611438838675,0.08153240176571024
0.6215888807383935,0.0,0.0,2.2309381702496913,21.05592561,21.05592561,154.49293772522077,0.0,18.43993523339646,0.08153240176571024
0.6211597716583986,0.0,0.0,3.0428887034364553,21.32415396,21.32415396,154.49293772522077,0.0,26.041887060375903,0.08153240176571024
0.6207307683034056,0.0,0.0,3.0421389886708363,21.59238231,21.59238231,154.49293772522077,0.0,26.572874708855657,0.08153240176571024
0.6202634248987599,0.0,0.0,3.3140150906130206,21.90531539,21.90531539,154.49293772522077,0.0,29.646573740329018,0.08153240176571024
0.61979638415864,0.0,0.0,3.3118688427017453,22.21824847,22.21824847,154.49293772522077,0.0,30.32123246230183,0.08153240176571024
0.61936837921277,0.0,0.0,3.035059092244093,22.48647682,22.48647682,154.49293772522077,0.0,28.398240543413632,0.08153240176571024
0.6189036358417978,0.0,0.0,3.2955777900241117,22.7994099,22.7994099,154.49293772522077,0.0,31.602492804971675,0.08153240176571024
0.6184403098340447,0.0,0.0,3.285527015688115,23.11234297,23.11234297,154.49293772522077,0.0,32.30792933013297,0.08153240176571024
0.6179784606226891,0.0,0.0,3.275054790129797,23.42527605,23.42527605,154.49293772522077,0.0,33.024430327489334,0.08153240176571024
0.6175186365830324,0.0,0.0,3.2606939379071926,23.73820913,23.73820913,154.49293772522077,0.0,33.75214485930604,0.08153240176571024
0.6170611362374308,0.0,0.0,3.2442162106344967,24.05114221,24.05114221,154.49293772522077,0.0,34.491224316270944,0.08153240176571024
0.6166060183663863,0.0,0.0,3.227321660380809,24.36407528,24.36407528,154.49293772522077,0.0,35.24181888054449,0.08153240176571024
0.6161538227548716,0.0,0.0,3.2065993990111927,24.67700836,24.67700836,154.49293772522077,0.0,36.004081237795,0.08153240176571024
0.6157390986223955,0.0,0.0,2.940882485565695,24.94523671,24.94523671,154.49293772522077,0.0,33.88200845379308,0.08153240176571024
0.6153276906459788,0.0,0.0,2.917367033942277,25.21346506,25.21346506,154.49293772522077,0.0,34.52358070146136,0.08153240176571024
0.6149530164999452,0.0,0.0,2.6568809181325124,25.43698869,25.43698869,154.49293772522077,0.0,32.22016587017795,0.08153240176571024
0.6147116008163097,0.0,0.0,1.7119214922590857,25.48169341,25.48169341,154.49293772522077,0.0,20.874320607434864,0.08153240176571024
0.6144736438592008,0.0,0.0,1.6873950481298594,25.52639814,25.52639814,154.49293772522077,0.0,20.9586353830109,0.08153240176571024
0.6142072805433059,0.0,0.0,1.8888295837421063,25.61580759,25.61580759,154.49293772522077,0.0,24.013047047521127,0.08153240176571024
0.6139129337984205,0.0,0.0,2.08726504905418,25.74992177,25.74992177,154.49293772522077,0.0,27.178935163514474,0.08153240176571024
0.6136521535793077,0.0,0.0,1.849238852805508,25.83933122,25.83933122,154.49293772522077,0.0,24.465870949051578,0.08153240176571024
0.6133949225358283,0.0,0.0,1.8240710179944923,25.92874067,25.92874067,154.49293772522077,0.0,24.648773341572248,0.08153240176571024
0.6131695963263564,0.0,0.0,1.597828173197054,25.97344539,25.97344539,154.49293772522077,0.0,21.815644931679188,0.08153240176571024
0.6128891145738884,0.0,0.0,1.988945925160416,26.10755957,26.10755957,154.49293772522077,0.0,27.952514178958726,0.08153240176571024
0.6126117640426268,0.0,0.0,1.9667418794261209,26.24167374,26.24167374,154.49293772522077,0.0,28.246819532394476,0.08153240176571024
0.6123942122278044,0.0,0.0,1.5426985598698308,26.28637847,26.28637847,154.49293772522077,0.0,22.430713410077445,0.08153240176571024
0.6121795831591755,0.0,0.0,1.5219728474820864,26.3310832,26.3310832,154.49293772522077,0.0,22.51961000795909,0.08153240176571024
0.611967852797925,0.0,0.0,1.5014175986009795,26.37578792,26.37578792,154.49293772522077,0.0,22.60876467945139,0.08153240176571024
0.6117854816797931,0.0,0.0,1.2932259909376382,26.37578792,26.37578792,154.49293772522077,0.0,19.633846332410258,0.08153240176571024
0.6116325847154906,0.0,0.0,1.0842195310131237,26.3310832,26.3310832,154.49293772522077,0.0,16.574696260468478,0.08153240176571024
0.6114823703783139,0.0,0.0,1.0651965455846106,26.28637847,26.28637847,154.49293772522077,0.0,16.495776150546078,0.08153240176571024
0.6113606307645807,0.0,0.0,0.8632772240424901,26.19696902,26.19696902,154.49293772522077,0.0,13.37364270532642,0.08153240176571024
0.6112414535497417,0.0,0.0,0.84510679835766,26.10755957,26.10755957,154.49293772522077,0.0,13.22758954675423,0.08153240176571024
0.6111247760212933,0.0,0.0,0.8273810781743881,26.01815012,26.01815012,154.49293772522077,0.0,13.08256526617818,0.08153240176571024
0.6109854451698573,0.0,0.0,0.9880198151015197,25.97344539,25.97344539,154.49293772522077,0.0,15.950560709652255,0.08153240176571024
0.6108485036727782,0.0,0.0,0.9710764789662327,25.92874067,25.92874067,154.49293772522077,0.0,15.873699695207751,0.08153240176571024
0.6107139034389967,0.0,0.0,0.9544741650743485,25.88403594,25.88403594,154.49293772522077,0.0,15.797092592496504,0.08153240176571024
0.610628877691097,0.0,0.0,0.6029326803998041,25.74992177,25.74992177,154.49293772522077,0.0,9.733406170775059,0.08153240176571024
0.6107337510238751,28.666666666666668,80.87774294670847,-0.7666757010792338,25.66051232,25.66051232,154.49293772522077,0.001783019024398335,-16.153980093466753,0.08331542079010858
0.6106281823181583,0.0,0.0,0.7486064430649995,25.57110287,25.57110287,154.49293772522077,0.0,12.372753919629485,0.08331542079010858
0.6105012120035647,0.0,0.0,0.9003690529069066,25.52639814,25.52639814,154.49293772522077,0.0,15.193376996395806,0.08331542079010858
0.6103763541802544,0.0,0.0,0.8853890020015541,25.48169341,25.48169341,154.49293772522077,0.0,15.119047931833558,0.08331542079010858
0.6102307895994922,0.0,0.0,1.0322242969718223,25.48169341,25.48169341,154.49293772522077,0.0,17.999212241014046,0.08331542079010858
0.6101097253873846,0.0,0.0,0.8584878311523116,25.43698869,25.43698869,154.49293772522077,0.0,15.044970371555852,0.08331542079010858
0.6099685085848965,0.0,0.0,1.0013934289897064,25.43698869,25.43698869,154.49293772522077,0.0,17.920141339033023,0.08331542079010858
0.60982926435679,0.0,0.0,0.9874055536858912,25.43698869,25.43698869,154.49293772522077,0.0,17.920141339033023,0.08331542079010858
0.609670571388429,0.0,0.0,1.1253200252635749,25.48169341,25.48169341,154.49293772522077,0.0,20.874320607434864,0.08331542079010858
0.6095349078744977,0.0,0.0,0.9620140734722088,25.48169341,25.48169341,154.49293772522077,0.0,17.999212241014046,0.08331542079010858
0.6094011475148139,0.0,0.0,0.9485184686711623,25.48169341,25.48169341,154.49293772522077,0.0,17.999212241014046,0.08331542079010858
0.6092692636109971,0.0,0.0,0.9352121868269987,25.48169341,25.48169341,154.49293772522077,0.0,17.999212241014046,0.08331542079010858
0.609139229839205,0.0,0.0,0.9220925720245039,25.48169341,25.48169341,154.49293772522077,0.0,17.999212241014046,0.08331542079010858
0.609011020244879,0.0,0.0,0.9091570056069542,25.48169341,25.48169341,154.49293772522077,0.0,17.999212241014046,0.08331542079010858
0.6088846092375637,0.0,0.0,0.8964029056534215,25.48169341,25.48169341,154.49293772522077,0.0,17.999212241014046,0.08331542079010858
0.6087599715857993,0.0,0.0,0.883827726463433,25.48169341,25.48169341,154.49293772522077,0.0,17.999212241014046,0.08331542079010858
0.6086370824120853,0.0,0.0,0.8714289580488437,25.48169341,25.48169341,154.49293772522077,0.0,17.999212241014046,0.08331542079010858
0.6085348770478797,0.0,0.0,0.7247563910221452,25.43698869,25.43698869,154.49293772522077,0.0,15.044970371555852,0.08331542079010858
0.6084343619526802,0.0,0.0,0.712770393278762,25.39228396,25.39228396,154.49293772522077,0.0,14.971141911591827,0.08331542079010858
0.6083720779847019,0.0,0.0,0.4416666796433561,25.25816979,25.25816979,154.49293772522077,0.0,9.025593240952762,0.08331542079010858
0.60847458139564,28.666666666666668,80.87774294670847,-0.7493504055052068,25.12405561,25.12405561,154.49293772522077,0.001783019024398335,-19.828858546705003,0.08509843981450692
0.6086861418518194,50.707637252046005,142.73411524707632,-1.5466111047042816,25.03464616,25.03464616,154.49293772522077,0.003146695662413499,-39.15343915343845,0.08824513547692042
0.6085691875061934,0.0,0.0,0.8293440379482393,25.03464616,25.03464616,154.49293772522077,0.0,17.21970866953923,0.08824513547692042
0.6084538078895085,0.0,0.0,0.8181773553276092,25.03464616,25.03464616,154.49293772522077,0.0,17.21970866953923,0.08824513547692042
0.6083221030912619,0.0,0.0,0.9339421174171232,25.07935089,25.07935089,154.49293772522077,0.0,20.12670957678126,0.08824513547692042
0.608156646518253,0.0,0.0,1.1732819471546467,25.21346506,25.21346506,154.49293772522077,0.0,26.048807964027745,0.08824513547692042
0.6079927723661088,0.0,0.0,1.1620607197377941,25.34757924,25.34757924,154.49293772522077,0.0,26.327971658071316,0.08824513547692042
0.6078478280181582,0.0,0.0,1.0278261159410969,25.43698869,25.43698869,154.49293772522077,0.0,23.6553176357869,0.08824513547692042
0.6077044599387128,0.0,0.0,1.0166485159975875,25.52639814,25.52639814,154.49293772522077,0.0,23.833681093399928,0.08824513547692042
0.6075626721818481,0.0,0.0,1.0054421678854428,25.61580759,25.61580759,154.49293772522077,0.0,24.013047047521127,0.08824513547692042
0.6074388948797684,0.0,0.0,0.8777268340366169,25.66051232,25.66051232,154.49293772522077,0.0,21.21308458591845,0.08824513547692042
0.6073327365508112,0.0,0.0,0.7527875661909169,25.66051232,25.66051232,154.49293772522077,0.0,18.318006540383205,0.08824513547692042
0.6072606175399166,0.0,0.0,0.5114087158371372,25.57110287,25.57110287,154.49293772522077,0.0,12.372753919629485,0.08824513547692042
0.6071896089009663,0.0,0.0,0.5035348711582428,25.48169341,25.48169341,154.49293772522077,0.0,12.233828377423,0.08824513547692042
0.6071045319547059,0.0,0.0,0.6032957370690414,25.43698869,25.43698869,154.49293772522077,0.0,15.044970371555852,0.08824513547692042
0.6070517189532026,0.0,0.0,0.37450637416189514,25.30287451,25.30287451,154.49293772522077,0.0,9.088685000709681,0.08824513547692042
0.6071377775177376,28.666666666666664,80.87774294670845,-0.6291304810378755,25.16876034,25.16876034,154.49293772522077,0.0017830190243983348,-19.76651142868605,0.09002815450131876
0.6073159658431853,50.774483096032206,142.9300938763267,-1.3026443969869461,25.07935089,25.07935089,154.49293772522077,0.003151016178931365,-39.15343915343432,0.09317917068025013
0.6071705128701339,0.0,0.0,1.031432866870162,25.21346506,25.21346506,154.49293772522077,0.0,26.048807964027745,0.09317917068025013
0.6070264510042185,0.0,0.0,1.021568279085072,25.34757924,25.34757924,154.49293772522077,0.0,26.327971658071316,0.09317917068025013
0.6068684604910168,0.0,0.0,1.1203387909604403,25.52639814,25.52639814,154.49293772522077,0.0,29.568607205718056,0.09317917068025013
0.606711967615805,0.0,0.0,1.1097187739680243,25.70521704,25.70521704,154.49293772522077,0.0,29.96828363408602,0.09317917068025013
0.6065719439427638,0.0,0.0,0.992932736160908,25.83933122,25.83933122,154.49293772522077,0.0,27.370805507113815,0.09317917068025013
0.6064481167393658,0.0,0.0,0.8780806931478903,25.92874067,25.92874067,154.49293772522077,0.0,24.648773341572248,0.09317917068025013
0.6063539156852991,0.0,0.0,0.6679964061233123,25.92874067,25.92874067,154.49293772522077,0.0,18.803778243483766,0.09317917068025013
0.6062610908219785,0.0,0.0,0.6582375931065653,25.92874067,25.92874067,154.49293772522077,0.0,18.803778243483766,0.09317917068025013
0.6061696220445234,0.0,0.0,0.6486213473710559,25.92874067,25.92874067,154.49293772522077,0.0,18.803778243483766,0.09317917068025013
0.6060794895417666,0.0,0.0,0.6391455861399504,25.92874067,25.92874067,154.49293772522077,0.0,18.803778243483766,0.09317917068025013
0.6059906737919639,0.0,0.0,0.6298082570638698,25.92874067,25.92874067,154.49293772522077,0.0,18.803778243483766,0.09317917068025013
